Freq.	S11(v1)	S21(v1)	S12(v1)	S22(v1)
3.44244244244244e+09	(-2.29108480778676e+01dB,7.62407341380536e+01°)	(-2.23670244399584e-02dB,7.87796369618964e+01°)	(-2.23670244399603e-02dB,7.87796369618964e+01°)	(-2.29103357005298e+01dB,-9.86666872382926e+01°)
3.44644644644644e+09	(-2.35492874954404e+01dB,7.59367968581766e+01°)	(-1.93146678552787e-02dB,7.84782810033426e+01°)	(-1.93146678552768e-02dB,7.84782810033426e+01°)	(-2.35487384976269e+01dB,-9.89643864267987e+01°)
3.45045045045045e+09	(-2.42366371086729e+01dB,7.56337439917949e+01°)	(-1.64951384591425e-02dB,7.81777490599802e+01°)	(-1.64951384591415e-02dB,7.81777490599802e+01°)	(-2.42360455700511e+01dB,-9.92611480949250e+01°)
3.45445445445445e+09	(-2.49811110053251e+01dB,7.53316034459159e+01°)	(-1.39065072356026e-02dB,7.78780531124318e+01°)	(-1.39065072356017e-02dB,7.78780531124318e+01°)	(-2.49804694437336e+01dB,-9.95569303220879e+01°)
3.45845845845846e+09	(-2.57931956150755e+01dB,7.50304090266461e+01°)	(-1.15468257292870e-02dB,7.75792048995211e+01°)	(-1.15468257292870e-02dB,7.75792048995211e+01°)	(-2.57924943841937e+01dB,-9.98516798861284e+01°)
3.46246246246246e+09	(-2.66865735832337e+01dB,7.47302037134918e+01°)	(-9.41412690614858e-03dB,7.72812159170683e+01°)	(-9.41412690614761e-03dB,7.72812159170683e+01°)	(-2.66857999489038e+01dB,-1.00145326107904e+02°)
3.46646646646646e+09	(-2.76795708421128e+01dB,7.44310452807430e+01°)	(-7.50642601241313e-03dB,7.69840974168395e+01°)	(-7.50642601241216e-03dB,7.69840974168395e+01°)	(-2.76787075070086e+01dB,-1.00437770284909e+02°)
3.47047047047047e+09	(-2.87975283796912e+01dB,7.41330164938120e+01°)	(-5.82172143099300e-03dB,7.66878604056451e+01°)	(-5.82172143099203e-03dB,7.66878604056451e+01°)	(-2.87965510073451e+01dB,-1.00728866527237e+02°)
3.47447447447447e+09	(-3.00769131024155e+01dB,7.38362449047021e+01°)	(-4.35799553468929e-03dB,7.63925156445896e+01°)	(-4.35799553468929e-03dB,7.63925156445896e+01°)	(-3.00757858983665e+01dB,-1.01018384555201e+02°)
3.47847847847848e+09	(-3.15729652871568e+01dB,7.35409447499676e+01°)	(-3.11321553562967e-03dB,7.60980736484684e+01°)	(-3.11321553562967e-03dB,7.60980736484684e+01°)	(-3.15716324671825e+01dB,-1.01305930965984e+02°)
3.48248248248248e+09	(-3.33753077684505e+01dB,7.32475163232685e+01°)	(-2.08533433014470e-03dB,7.58045446853090e+01°)	(-2.08533433014277e-03dB,7.58045446853090e+01°)	(-3.33736752693424e+01dB,-1.01590762516717e+02°)
3.48648648648649e+09	(-3.56441485520691e+01dB,7.29568220653150e+01°)	(-1.27229133860586e-03dB,7.55119387760565e+01°)	(-1.27229133860779e-03dB,7.55119387760565e+01°)	(-3.56420386225415e+01dB,-1.01871267443654e+02°)
3.49049049049049e+09	(-3.87118116156278e+01dB,7.26711604485983e+01°)	(-6.72013339584578e-04dB,7.52202656943984e+01°)	(-6.72013339583613e-04dB,7.52202656943984e+01°)	(-3.87088216852729e+01dB,-1.02143136307121e+02°)
3.49449449449449e+09	(-4.34763090732273e+01dB,7.23994927355134e+01°)	(-2.82415297700631e-04dB,7.49295349667283e+01°)	(-2.82415297700631e-04dB,7.49295349667283e+01°)	(-4.34711562701186e+01dB,-1.02389549794359e+02°)
3.49849849849850e+09	(-5.47938550734411e+01dB,7.22465284746267e+01°)	(-1.01401184696188e-04dB,7.46397558722441e+01°)	(-1.01401184696188e-04dB,7.46397558722441e+01°)	(-5.47749094500619e+01dB,-1.02414281425411e+02°)
3.50250250250250e+09	(-5.03334876557137e+01dB,-1.08351999748985e+02°)	(-1.26864793122913e-04dB,7.43509374431804e+01°)	(-1.26864793124842e-04dB,7.43509374431804e+01°)	(-5.03446705194809e+01dB,7.67235442841576e+01°)
3.50650650650651e+09	(-4.20579559125925e+01dB,-1.08572253694559e+02°)	(-3.56690542162169e-04dB,7.40630884651690e+01°)	(-3.56690542160241e-04dB,7.40630884651690e+01°)	(-4.20622562590076e+01dB,7.65715469492254e+01°)
3.51051051051051e+09	(-3.79098149483277e+01dB,-1.08845260591372e+02°)	(-7.88754275078096e-04dB,7.37762174777277e+01°)	(-7.88754275079060e-04dB,7.37762174777277e+01°)	(-3.79124703929849e+01dB,7.63192811573407e+01°)
3.51451451451451e+09	(-3.51226374300969e+01dB,-1.09126557840180e+02°)	(-1.42092404782580e-03dB,7.34903327748727e+01°)	(-1.42092404782676e-03dB,7.34903327748727e+01°)	(-3.51245547311165e+01dB,7.60505400672476e+01°)
3.51851851851852e+09	(-3.30227295664767e+01dB,-1.09410121448770e+02°)	(-2.25106090835779e-03dB,7.32054424058513e+01°)	(-2.25106090835875e-03dB,7.32054424058513e+01°)	(-3.30242277086611e+01dB,7.57766575965135e+01°)
3.52252252252252e+09	(-3.13386661173002e+01dB,-1.09694204886050e+02°)	(-3.27701966617972e-03dB,7.29215541759947e+01°)	(-3.27701966618262e-03dB,7.29215541759947e+01°)	(-3.13398940538364e+01dB,7.55009137922292e+01°)
3.52652652652653e+09	(-2.99336211691546e+01dB,-1.09978111496682e+02°)	(-4.49664965181711e-03dB,7.26386756476827e+01°)	(-4.49664965182194e-03dB,7.26386756476827e+01°)	(-2.99346604342219e+01dB,7.52246128326590e+01°)
3.53053053053053e+09	(-2.87288727433527e+01dB,-1.10261506309557e+02°)	(-5.90779546570171e-03dB,7.23568141414220e+01°)	(-5.90779546570074e-03dB,7.23568141414220e+01°)	(-2.87297728051171e+01dB,7.49483784823283e+01°)
3.53453453453453e+09	(-2.76749470975010e+01dB,-1.10544206529934e+02°)	(-7.50829771616743e-03dB,7.20759767370323e+01°)	(-7.50829771616743e-03dB,7.20759767370323e+01°)	(-2.76757402239758e+01dB,7.46725483854379e+01°)
3.53853853853854e+09	(-2.67387131960973e+01dB,-1.10826102618998e+02°)	(-9.29599374622355e-03dB,7.17961702749373e+01°)	(-9.29599374622259e-03dB,7.17961702749373e+01°)	(-2.67394216009619e+01dB,7.43973225725879e+01°)
3.54254254254254e+09	(-2.58968931839508e+01dB,-1.11107123935094e+02°)	(-1.12687183487508e-02dB,7.15174013575567e+01°)	(-1.12687183487537e-02dB,7.15174013575567e+01°)	(-2.58975328106105e+01dB,7.41228281074803e+01°)
3.54654654654655e+09	(-2.51325050715473e+01dB,-1.11387222106118e+02°)	(-1.34243044698066e-02dB,7.12396763507986e+01°)	(-1.34243044698076e-02dB,7.12396763507986e+01°)	(-2.51330877500733e+01dB,7.38491503690569e+01°)
3.55055055055055e+09	(-2.44327787252889e+01dB,-1.11666362302694e+02°)	(-1.57605838997680e-02dB,7.09630013856453e+01°)	(-1.57605838997719e-02dB,7.09630013856453e+01°)	(-2.44333134753335e+01dB,7.35763494679407e+01°)
3.55455455455455e+09	(-2.37878686281270e+01dB,-1.11944518353263e+02°)	(-1.82753879520817e-02dB,7.06873823598303e+01°)	(-1.82753879520817e-02dB,7.06873823598303e+01°)	(-2.37883624838140e+01dB,7.33044694345255e+01°)
3.55855855855856e+09	(-2.31900236859376e+01dB,-1.12221669862333e+02°)	(-2.09665481293311e-02dB,7.04128249396054e+01°)	(-2.09665481293321e-02dB,7.04128249396054e+01°)	(-2.31904822387978e+01dB,7.30335436384329e+01°)
3.56256256256256e+09	(-2.26330321918627e+01dB,-1.12497800434472e+02°)	(-2.38318967764155e-02dB,7.01393345615913e+01°)	(-2.38318967764184e-02dB,7.01393345615913e+01°)	(-2.26334599600647e+01dB,7.27635981276868e+01°)
3.56656656656657e+09	(-2.21118392819587e+01dB,-1.12772896538488e+02°)	(-2.68692677206399e-02dB,6.98669164347098e+01°)	(-2.68692677206428e-02dB,6.98669164347098e+01°)	(-2.21122399685134e+01dB,7.24946537635389e+01°)
3.57057057057057e+09	(-2.16222763021895e+01dB,-1.13046946757503e+02°)	(-3.00764968985380e-02dB,6.95955755421944e+01°)	(-3.00764968985390e-02dB,6.95955755421944e+01°)	(-2.16226529799185e+01dB,7.22267276292932e+01°)
3.57457457457457e+09	(-2.11608649621378e+01dB,-1.13319941279887e+02°)	(-3.34514229692604e-02dB,6.93253166436761e+01°)	(-3.34514229692594e-02dB,6.93253166436761e+01°)	(-2.11612202089930e+01dB,7.19598339860044e+01°)
3.57857857857858e+09	(-2.07246727691313e+01dB,-1.13591871545102e+02°)	(-3.69918879143622e-02dB,6.90561442773386e+01°)	(-3.69918879143651e-02dB,6.90561442773386e+01°)	(-2.07250087690444e+01dB,7.16939849367010e+01°)
3.58258258258258e+09	(-2.03112044287698e+01dB,-1.13862729991885e+02°)	(-4.06957376239126e-02dB,6.87880627621448e+01°)	(-4.06957376239135e-02dB,6.87880627621448e+01°)	(-2.03115230480570e+01dB,7.14291908980842e+01°)
3.58658658658659e+09	(-1.99183189812774e+01dB,-1.14132509875606e+02°)	(-4.45608224687783e-02dB,6.85210762001232e+01°)	(-4.45608224687783e-02dB,6.85210762001232e+01°)	(-1.99186218273805e+01dB,7.11654609420194e+01°)
3.59059059059059e+09	(-1.95441656850818e+01dB,-1.14401205133392e+02°)	(-4.85849978589570e-02dB,6.82551884787219e+01°)	(-4.85849978589589e-02dB,6.82551884787219e+01°)	(-1.95444541523302e+01dB,7.09028030471553e+01°)
3.59459459459459e+09	(-1.91871337775189e+01dB,-1.14668810282852e+02°)	(-5.27661247880213e-02dB,6.79904032732141e+01°)	(-5.27661247880213e-02dB,6.79904032732141e+01°)	(-1.91874090832070e+01dB,7.06412242872761e+01°)
3.59859859859860e+09	(-1.88458126575273e+01dB,-1.14935320344831e+02°)	(-5.71020703634139e-02dB,6.77267240491639e+01°)	(-5.71020703634129e-02dB,6.77267240491639e+01°)	(-1.88460758706678e+01dB,7.03807309744182e+01°)
3.60260260260260e+09	(-1.85189599989576e+01dB,-1.15200730783624e+02°)	(-6.15907083227372e-02dB,6.74641540649406e+01°)	(-6.15907083227392e-02dB,6.74641540649406e+01°)	(-1.85192120634256e+01dB,7.01213287690961e+01°)
3.60660660660661e+09	(-1.82054759714117e+01dB,-1.15465037460049e+02°)	(-6.62299195359393e-02dB,6.72026963742822e+01°)	(-6.62299195359393e-02dB,6.72026963742822e+01°)	(-1.82057177247420e+01dB,6.98630227663060e+01°)
3.61061061061061e+09	(-1.79043822164741e+01dB,-1.15728236594105e+02°)	(-7.10175924933183e-02dB,6.69423538289052e+01°)	(-7.10175924933203e-02dB,6.69423538289052e+01°)	(-1.79046144052575e+01dB,6.96058175634575e+01°)
3.61461461461461e+09	(-1.76148045640415e+01dB,-1.15990324734871e+02°)	(-7.59516237794921e-02dB,6.66831290811560e+01°)	(-7.59516237794950e-02dB,6.66831290811560e+01°)	(-1.76150278566317e+01dB,6.93497173146483e+01°)
3.61861861861862e+09	(-1.73359587176890e+01dB,-1.16251298735923e+02°)	(-8.10299185332324e-02dB,6.64250245867012e+01°)	(-8.10299185332344e-02dB,6.64250245867012e+01°)	(-1.73361737147651e+01dB,6.90947257745272e+01°)
3.62262262262262e+09	(-1.70671383173239e+01dB,-1.16511155735006e+02°)	(-8.62503908932458e-02dB,6.61680426072555e+01°)	(-8.62503908932487e-02dB,6.61680426072555e+01°)	(-1.70673455607286e+01dB,6.88408463341267e+01°)
3.62662662662663e+09	(-1.68077049205590e+01dB,-1.16769893137011e+02°)	(-9.16109644299385e-02dB,6.59121852133418e+01°)	(-9.16109644299395e-02dB,6.59121852133418e+01°)	(-1.68079049007398e+01dB,6.85880820504480e+01°)
3.63063063063063e+09	(-1.65570795442306e+01dB,-1.17027508599541e+02°)	(-9.71095725632526e-02dB,6.56574542870828e+01°)	(-9.71095725632536e-02dB,6.56574542870827e+01°)	(-1.65572727065404e+01dB,6.83364356711419e+01°)
3.63463463463463e+09	(-1.63147354833095e+01dB,-1.17284000020531e+02°)	(-1.02744158966571e-01dB,6.54038515250199e+01°)	(-1.02744158966571e-01dB,6.54038515250199e+01°)	(-1.63149222333705e+01dB,6.80859096553151e+01°)
3.63863863863864e+09	(-1.60801921824876e+01dB,-1.17539365527496e+02°)	(-1.08512677956866e-01dB,6.51513784409572e+01°)	(-1.08512677956866e-01dB,6.51513784409572e+01°)	(-1.60803728907808e+01dB,6.78365061912397e+01°)
3.64264264264264e+09	(-1.58530099805364e+01dB,-1.17793603468095e+02°)	(-1.14413094871095e-01dB,6.49000363688280e+01°)	(-1.14413094871094e-01dB,6.49000363688280e+01°)	(-1.58531849863470e+01dB,6.75882272115868e+01°)
3.64664664664665e+09	(-1.56327855824057e+01dB,-1.18046712401740e+02°)	(-1.20443386429030e-01dB,6.46498264655807e+01°)	(-1.20443386429033e-01dB,6.46498264655807e+01°)	(-1.56329551972297e+01dB,6.73410744066482e+01°)
3.65065065065065e+09	(-1.54191481413993e+01dB,-1.18298691092080e+02°)	(-1.26601541082570e-01dB,6.44007497140830e+01°)	(-1.26601541082570e-01dB,6.44007497140830e+01°)	(-1.54193126518975e+01dB,6.70950492359344e+01°)
3.65465465465465e+09	(-1.52117558553694e+01dB,-1.18549538500172e+02°)	(-1.32885559351685e-01dB,6.41528069260388e+01°)	(-1.32885559351687e-01dB,6.41528069260388e+01°)	(-1.52119155259396e+01dB,6.68501529384271e+01°)
3.65865865865866e+09	(-1.50102929980745e+01dB,-1.18799253778246e+02°)	(-1.39293454147155e-01dB,6.39059987449192e+01°)	(-1.39293454147156e-01dB,6.39059987449192e+01°)	(-1.50104480730981e+01dB,6.66063865417428e+01°)
3.66266266266266e+09	(-1.48144673206013e+01dB,-1.19047836263935e+02°)	(-1.45823251080161e-01dB,6.36603256489025e+01°)	(-1.45823251080158e-01dB,6.36603256489025e+01°)	(-1.48146180264145e+01dB,6.63637508703791e+01°)
3.66666666666667e+09	(-1.46240077688394e+01dB,-1.19295285474916e+02°)	(-1.52472988758978e-01dB,6.34157879538224e+01°)	(-1.52472988758979e-01dB,6.34157879538224e+01°)	(-1.46241543154669e+01dB,6.61222465532074e+01°)
3.67067067067067e+09	(-1.44386624719766e+01dB,-1.19541601103881e+02°)	(-1.59240719072876e-01dB,6.31723858161203e+01°)	(-1.59240719072878e-01dB,6.31723858161203e+01°)	(-1.44388050546620e+01dB,6.58818740303296e+01°)
3.67467467467467e+09	(-1.42581969642928e+01dB,-1.19786783013786e+02°)	(-1.66124507463351e-01dB,6.29301192358030e+01°)	(-1.66124507463350e-01dB,6.29301192358030e+01°)	(-1.42583357648542e+01dB,6.56426335594022e+01°)
3.67867867867868e+09	(-1.40823926085203e+01dB,-1.20030831233348e+02°)	(-1.73122433182947e-01dB,6.26889880593996e+01°)	(-1.73122433182948e-01dB,6.26889880593996e+01°)	(-1.40825277965533e+01dB,6.54045252215078e+01°)
3.68268268268268e+09	(-1.39110451939565e+01dB,-1.20273745952740e+02°)	(-1.80232589541823e-01dB,6.24489919829171e+01°)	(-1.80232589541824e-01dB,6.24489919829171e+01°)	(-1.39111769279060e+01dB,6.51675489266410e+01°)
3.68668668668669e+09	(-1.37439636865951e+01dB,-1.20515527519467e+02°)	(-1.87453084142140e-01dB,6.22101305547960e+01°)	(-1.87453084142142e-01dB,6.22101305547960e+01°)	(-1.37440921147115e+01dB,6.49317044188706e+01°)
3.69069069069069e+09	(-1.35809691119086e+01dB,-1.20756176434388e+02°)	(-1.94782039100615e-01dB,6.19724031788584e+01°)	(-1.94782039100615e-01dB,6.19724031788584e+01°)	(-1.35810943731041e+01dB,6.46969912812150e+01°)
3.69469469469469e+09	(-1.34218935537413e+01dB,-1.20995693347879e+02°)	(-2.02217591259329e-01dB,6.17358091172504e+01°)	(-2.02217591259333e-01dB,6.17358091172504e+01°)	(-1.34220157783584e+01dB,6.44634089402738e+01°)
3.69869869869870e+09	(-1.32665792551269e+01dB,-1.21234079056106e+02°)	(-2.09757892385062e-01dB,6.15003474933758e+01°)	(-2.09757892385065e-01dB,6.15003474933758e+01°)	(-1.32666985656284e+01dB,6.42309566706463e+01°)
3.70270270270270e+09	(-1.31148778088255e+01dB,-1.21471334497409e+02°)	(-2.17401109357213e-01dB,6.12660172948217e+01°)	(-2.17401109357216e-01dB,6.12660172948217e+01°)	(-1.31149943204178e+01dB,6.39996335991685e+01°)
3.70670670670671e+09	(-1.29666494270467e+01dB,-1.21707460748769e+02°)	(-2.25145424344723e-01dB,6.10328173762689e+01°)	(-2.25145424344725e-01dB,6.10328173762689e+01°)	(-1.29667632482415e+01dB,6.37694387089784e+01°)
3.71071071071071e+09	(-1.28217622812427e+01dB,-1.21942459022366e+02°)	(-2.32989034972011e-01dB,6.08007464623931e+01°)	(-2.32989034972011e-01dB,6.08007464623931e+01°)	(-1.28218735143661e+01dB,6.35403708434444e+01°)
3.71471471471471e+09	(-1.26800919040524e+01dB,-1.22176330662212e+02°)	(-2.40930154474269e-01dB,6.05698031507476e+01°)	(-2.40930154474271e-01dB,6.05698031507476e+01°)	(-1.26802006457059e+01dB,6.33124287099568e+01°)
3.71871871871872e+09	(-1.25415206465070e+01dB,-1.22409077140848e+02°)	(-2.48967011842261e-01dB,6.03399859146325e+01°)	(-2.48967011842261e-01dB,6.03399859146325e+01°)	(-1.25416269879873e+01dB,6.30856108836085e+01°)
3.72272272272272e+09	(-1.24059371844792e+01dB,-1.22640700056112e+02°)	(-2.57097851956810e-01dB,6.01112931059463e+01°)	(-2.57097851956808e-01dB,6.01112931059463e+01°)	(-1.24060412121591e+01dB,6.28599158107695e+01°)
3.72672672672673e+09	(-1.22732360691091e+01dB,-1.22871201127961e+02°)	(-2.65320935713328e-01dB,5.98837229580165e+01°)	(-2.65320935713329e-01dB,5.98837229580165e+01°)	(-1.22733378647854e+01dB,6.26353418125639e+01°)
3.73073073073073e+09	(-1.21433173165870e+01dB,-1.23100582195353e+02°)	(-2.73634540136439e-01dB,5.96572735884125e+01°)	(-2.73634540136441e-01dB,5.96572735884125e+01°)	(-1.21434169577984e+01dB,6.24118870882625e+01°)
3.73473473473473e+09	(-1.20160860332293e+01dB,-1.23328845213176e+02°)	(-2.82036958485057e-01dB,5.94319430017362e+01°)	(-2.82036958485057e-01dB,5.94319430017362e+01°)	(-1.20161835935466e+01dB,6.21895497185919e+01°)
3.73873873873874e+09	(-1.18914520722639e+01dB,-1.23555992249236e+02°)	(-2.90526500347967e-01dB,5.92077290923908e+01°)	(-2.90526500347968e-01dB,5.92077290923908e+01°)	(-1.18915476215564e+01dB,6.19683276689726e+01°)
3.74274274274274e+09	(-1.17693297191597e+01dB,-1.23782025481284e+02°)	(-2.99101491730383e-01dB,5.89846296473255e+01°)	(-2.99101491730385e-01dB,5.89846296473255e+01°)	(-1.17694233238393e+01dB,6.17482187926840e+01°)
3.74674674674675e+09	(-1.16496374026975e+01dB,-1.24006947194095e+02°)	(-3.07760275131487e-01dB,5.87626423487554e+01°)	(-3.07760275131488e-01dB,5.87626423487554e+01°)	(-1.16497291259429e+01dB,6.15292208339644e+01°)
3.75075075075075e+09	(-1.15322974292949e+01dB,-1.24230759776589e+02°)	(-3.16501209613181e-01dB,5.85417647768584e+01°)	(-3.16501209613179e-01dB,5.85417647768584e+01°)	(-1.15323873312587e+01dB,6.13113314310523e+01°)
3.75475475475475e+09	(-1.14172357383745e+01dB,-1.24453465718998e+02°)	(-3.25322670860458e-01dB,5.83219944124425e+01°)	(-3.25322670860457e-01dB,5.83219944124425e+01°)	(-1.14173238763728e+01dB,6.10945481191651e+01°)
3.75875875875876e+09	(-1.13043816768050e+01dB,-1.24675067610071e+02°)	(-3.34223051233408e-01dB,5.81033286395887e+01°)	(-3.34223051233408e-01dB,5.81033286395887e+01°)	(-1.13044681054932e+01dB,6.08788683334240e+01°)
3.76276276276276e+09	(-1.11936677906573e+01dB,-1.24895568134327e+02°)	(-3.43200759811189e-01dB,5.78857647482644e+01°)	(-3.43200759811190e-01dB,5.78857647482644e+01°)	(-1.11937525621925e+01dB,6.06642894117243e+01°)
3.76676676676677e+09	(-1.10850296327047e+01dB,-1.25114970069344e+02°)	(-3.52254222428139e-01dB,5.76692999369095e+01°)	(-3.52254222428138e-01dB,5.76692999369095e+01°)	(-1.10851127968953e+01dB,6.04508085975556e+01°)
3.77077077077077e+09	(-1.09784055842582e+01dB,-1.25333276283087e+02°)	(-3.61381881702258e-01dB,5.74539313149918e+01°)	(-3.61381881702259e-01dB,5.74539313149918e+01°)	(-1.09784871887030e+01dB,6.02384230427697e+01°)
3.77477477477477e+09	(-1.08737366900731e+01dB,-1.25550489731283e+02°)	(-3.70582197056328e-01dB,5.72396559055331e+01°)	(-3.70582197056330e-01dB,5.72396559055331e+01°)	(-1.08738167802902e+01dB,6.00271298103000e+01°)
3.77877877877878e+09	(-1.07709665051945e+01dB,-1.25766613454829e+02°)	(-3.79853644731789e-01dB,5.70264706476050e+01°)	(-3.79853644731792e-01dB,5.70264706476050e+01°)	(-1.07710451247405e+01dB,5.98169258768363e+01°)
3.78278278278278e+09	(-1.06700409527168e+01dB,-1.25981650577243e+02°)	(-3.89194717795611e-01dB,5.68143723987935e+01°)	(-3.89194717795612e-01dB,5.68143723987935e+01°)	(-1.06701181432983e+01dB,5.96078081354511e+01°)
3.78678678678679e+09	(-1.05709081915374e+01dB,-1.26195604302146e+02°)	(-3.98603926140471e-01dB,5.66033579376318e+01°)	(-3.98603926140469e-01dB,5.66033579376318e+01°)	(-1.05709839931140e+01dB,5.93997733981809e+01°)
3.79079079079079e+09	(-1.04735184932724e+01dB,-1.26408477910797e+02°)	(-4.08079796478323e-01dB,5.63934239660007e+01°)	(-4.08079796478322e-01dB,5.63934239660007e+01°)	(-1.04735929441531e+01dB,5.91928183985635e+01°)
3.79479479479479e+09	(-1.03778241275828e+01dB,-1.26620274759651e+02°)	(-4.17620872327602e-01dB,5.61845671114981e+01°)	(-4.17620872327602e-01dB,5.61845671114981e+01°)	(-1.03778972645156e+01dB,5.89869397941333e+01°)
3.79879879879880e+09	(-1.02837792552287e+01dB,-1.26830998277967e+02°)	(-4.27225713994316e-01dB,5.59767839297734e+01°)	(-4.27225713994319e-01dB,5.59767839297734e+01°)	(-1.02838511134842e+01dB,5.87821341688700e+01°)
3.80280280280280e+09	(-1.01913398282356e+01dB,-1.27040651965445e+02°)	(-4.36892898547150e-01dB,5.57700709068313e+01°)	(-4.36892898547150e-01dB,5.57700709068313e+01°)	(-1.01914104416852e+01dB,5.85783980356095e+01°)
3.80680680680681e+09	(-1.01004634966100e+01dB,-1.27249239389907e+02°)	(-4.46621019786884e-01dB,5.55644244612995e+01°)	(-4.46621019786885e-01dB,5.55644244612995e+01°)	(-1.01005328977990e+01dB,5.83757278384085e+01°)
3.81081081081081e+09	(-1.00111095210969e+01dB,-1.27456764185013e+02°)	(-4.56408688210153e-01dB,5.53598409466656e+01°)	(-4.56408688210157e-01dB,5.53598409466656e+01°)	(-1.00111777413128e+01dB,5.81741199548730e+01°)
3.81481481481481e+09	(-9.92323869151234e+00dB,-1.27663230048017e+02°)	(-4.66254530968000e-01dB,5.51563166534772e+01°)	(-4.66254530968003e-01dB,5.51563166534772e+01°)	(-9.92330576084877e+00dB,5.79735706984404e+01°)
3.81881881881882e+09	(-9.83681325023003e+00dB,-1.27868640737554e+02°)	(-4.76157191819127e-01dB,5.49538478115106e+01°)	(-4.76157191819128e-01dB,5.49538478115106e+01°)	(-9.83687919764676e+00dB,5.77740763206263e+01°)
